# CPU,WALL,TIME,E_AVG,E_MEAN,CORES,PHYS_MEM,VIRT_MEM
1.282650000000000068e+00
1.282680000000000042e+00
0.000000000000000000e+00
1.183144260516613977e-01
2.489571199556613745e-08
1.000000000000000000e+00
3.565600000000000000e+04
4.322800000000000000e+04
