power.draw [W]
2.98 W
2.98 W
2.98 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.94 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
2.92 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
3.23 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
3.02 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
2.89 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
3.10 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.88 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
2.91 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.00 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
3.14 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.86 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.85 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.90 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.93 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
3.13 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.82 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
2.87 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
7.95 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.56 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.59 W
12.22 W
12.22 W
12.22 W
12.22 W
12.22 W
12.22 W
12.22 W
12.22 W
12.22 W
12.22 W
12.22 W
12.22 W
12.22 W
12.22 W
12.22 W
12.22 W
12.22 W
12.22 W
12.22 W
12.22 W
12.22 W
12.22 W
12.22 W
12.22 W
12.22 W
12.22 W
12.22 W
12.22 W
12.22 W
12.22 W
12.22 W
12.22 W
12.22 W
12.22 W
12.22 W
12.22 W
12.22 W
12.22 W
12.22 W
12.22 W
12.22 W
12.22 W
12.22 W
12.22 W
12.22 W
12.22 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.23 W
13.98 W
13.98 W
13.98 W
13.98 W
13.98 W
13.98 W
13.98 W
13.98 W
13.98 W
13.98 W
13.98 W
13.98 W
13.98 W
13.98 W
13.98 W
13.98 W
13.98 W
13.98 W
13.98 W
13.98 W
13.98 W
13.98 W
13.98 W
13.98 W
13.98 W
13.98 W
13.98 W
13.98 W
13.98 W
13.98 W
13.98 W
13.98 W
13.98 W
13.98 W
13.98 W
13.98 W
13.98 W
13.98 W
13.98 W
13.98 W
13.98 W
13.98 W
13.98 W
13.98 W
13.98 W
13.98 W
13.98 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.36 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.53 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
14.78 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
15.01 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
14.92 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
15.04 W
